"league","season","stage","home_team","away_team","home_team_goal","away_team_goal","result","whh","whd","wha","sjh","sjd","sja","home_bet_avg_prct","draw_bet_avg_prct","away_bet_avg_prct","wh_prediction","sj_prediction","buildupplayspeed_h","buildupplayspeed_a","buildupplayspeedclass_h","buildupplayspeedclass_a","buildupplaydribbling_h","buildupplaydribbling_a","buildupplaypassing_h","buildupplaypassing_a","buildupplaypassingclass_h","buildupplaypassingclass_a","buildupplaypositioningclass_h","buildupplaypositioningclass_a","chancecreationpassing_h","chancecreationpassing_a","chancecreationpassingclass_h","chancecreationpassingclass_a","chancecreationcrossing_h","chancecreationcrossing_a","chancecreationcrossingclass_h","chancecreationcrossingclass_a","chancecreationshooting_h","chancecreationshooting_a","chancecreationshootingclass_h","chancecreationshootingclass_a","chancecreationpositioningclass_h","chancecreationpositioningclass_a","defencepressure_h","defencepressure_a","defencepressureclass_h","defencepressureclass_a","defenceaggression_h","defenceaggression_a","defenceaggressionclass_h","defenceaggressionclass_a","defenceteamwidth_h","defenceteamwidth_a","defenceteamwidthclass_h","defenceteamwidthclass_a","defencedefenderlineclass_h","defencedefenderlineclass_a","player_1","age_player_1","height_player_1","weight_player_1*0.45","player_2","age_player_2","height_player_2","weight_player_2*0.45","home_player_3","age_player_3","height_player_3","weight_player_3*0.45","home_player_4","age_player_4","height_player_4","weight_player_4*0.45","home_player_5","age_player_5","height_player_5","weight_player_5*0.45","home_player_6","age_player_6","height_player_6","weight_player_6*0.45","home_player_7","age_player_7","height_player_7","weight_player_7*0.45","home_player_8","age_player_8","height_player_8","weight_player_8*0.45","home_player_9","age_player_9","height_player_9","weight_player_9*0.45","home_player_10","age_player_10","height_player_10","weight_player_10*0.45","home_player_11","age_player_11","height_player_11","weight_player_11*0.45","player_1_a","age_player_1_a","height_player_1_a","weight_player_1_a*0.45","player_2_a","age_player_2_a","height_player_2_a","weight_player_2_a*0.45","home_player_3_a","age_player_3_a","height_player_3_a","weight_player_3_a*0.45","home_player_4_a","age_player_4_a","height_player_4_a","weight_player_4_a*0.45","home_player_5_a","age_player_5_a","height_player_5_a","weight_player_5_a*0.45","home_player_6_a","age_player_6_a","height_player_6_a","weight_player_6_a*0.45","home_player_7_a","age_player_7_a","height_player_7_a","weight_player_7_a*0.45","home_player_8_a","age_player_8_a","height_player_8_a","weight_player_8_a*0.45","home_player_9_a","age_player_9_a","height_player_9_a","weight_player_9_a*0.45","home_player_10_a","age_player_10_a","height_player_10_a","weight_player_10_a*0.45","home_player_11_a","age_player_11_a","height_player_11_a","weight_player_11_a*0.45"
England Premier League,"2012/2013",17,West Bromwich Albion,West Ham United,0,0,draw,2,3.5,3.6,2,3.4,3.8,50.0,28.99,27.03,no prediction,no prediction,62,77,Balanced,Fast,32,37,51,57,Mixed,Mixed,Organised,Organised,53,68,Normal,Risky,50,73,Normal,Lots,60,29,Normal,Little,Organised,Organised,41,30,Medium,Deep,40,37,Press,Press,49,41,Normal,Normal,Cover,Cover,Boaz Myhill,30,190.5,91.35000000000001,Billy Jones,25,180.34,76.5,Gareth McAuley,33,195.58,88.2,Jonas Olsson,29,193.04,83.25,Goran Popov,28,187.96,84.15,Chris Brunt,28,187.96,84.15,James Morrison,26,177.8,63.45,Youssuf Mulumbu,25,177.8,75.60000000000001,Zoltan Gera,33,182.88,74.25,Peter Odemwingie,31,182.88,73.35000000000001,Shane Long,25,180.34,80.55,Jussi Jaaskelainen,37,190.5,79.2,Guy Demel,31,187.96,87.3,Winston Reid,24,190.5,86.4,James Collins,29,193.04,89.10000000000001,Joey O'Brien,26,180.34,69.3,Mark Noble,25,180.34,75.60000000000001,Gary O'Neil,29,172.72,60.300000000000004,Matt Jarvis,26,170.18,71.55,Kevin Nolan,30,182.88,87.3,Matthew Taylor,31,177.8,72.45,Carlton Cole,29,190.5,87.3
England Premier League,"2012/2013",18,Chelsea,Aston Villa,8,0,home win,1.36,4.5,9,1.36,5,8.5,73.53,21.05,11.43,home,home,67,63,Fast,Balanced,41,37,36,54,Mixed,Mixed,Organised,Organised,41,60,Normal,Normal,34,48,Normal,Normal,44,38,Normal,Normal,Organised,Organised,39,35,Medium,Medium,41,44,Press,Press,46,54,Normal,Normal,Cover,Cover,Petr Cech,30,195.58,89.10000000000001,Cesar Azpilicueta,23,177.8,74.25,Branislav Ivanovic,28,185.42,90.45,Gary Cahill,27,193.04,85.5,Ashley Cole,32,175.26,65.7,David Luiz,25,187.96,83.25,Frank Lampard,34,182.88,88.2,Victor Moses,22,177.8,84.15,Juan Mata,24,170.18,62.550000000000004,Eden Hazard,21,172.72,73.35000000000001,Fernando Torres,28,185.42,77.4,Brad Guzan,28,193.04,94.05,Chris Herd,23,172.72,75.60000000000001,Ciaran Clark,23,187.96,75.60000000000001,Nathan Baker,21,187.96,81.45,Matthew Lowton,23,180.34,77.4,Barry Bannan,23,170.18,60.300000000000004,Ashley R. Westwood,22,170.18,66.60000000000001,Eric Lichaj,24,177.8,79.2,Andreas Weimann,21,177.8,75.60000000000001,Brett Holman,28,177.8,74.25,Christian Benteke,22,190.5,82.35000000000001
England Premier League,"2012/2013",18,Liverpool,Fulham,4,0,home win,1.57,3.5,7,1.57,4,6,63.69,26.67,16.0,home,home,66,52,Balanced,Balanced,60,34,45,48,Mixed,Mixed,Organised,Organised,34,39,Normal,Normal,34,54,Normal,Normal,46,59,Normal,Normal,Organised,Organised,51,29,Medium,Deep,52,30,Press,Contain,61,39,Normal,Normal,Cover,Cover,Pepe Reina,30,187.96,91.35000000000001,Glen Johnson,28,182.88,69.3,Martin Skrtel,28,190.5,80.55,Daniel Agger,28,190.5,83.25,Jose Enrique,26,182.88,75.60000000000001,Steven Gerrard,32,182.88,82.35000000000001,Lucas Leiva,25,177.8,72.45,Jonjo Shelvey,20,182.88,82.35000000000001,Stewart Downing,28,180.34,64.35000000000001,Luis Suarez,25,182.88,84.15,Suso,19,175.26,69.3,Mark Schwarzer,40,193.04,94.05,Sascha Riether,29,175.26,69.3,Aaron Hughes,33,182.88,69.3,Brede Hangeland,31,195.58,91.35000000000001,John Arne Riise,32,187.96,81.45,Ashkan Dejagah,26,180.34,77.4,Georgios Karagounis,35,175.26,73.35000000000001,Chris Baird,30,180.34,73.35000000000001,Kieran Richardson,28,175.26,68.4,Alex Kacaniklic,21,180.34,71.55,Dimitar Berbatov,31,187.96,74.25
England Premier League,"2012/2013",18,Manchester City,Reading,1,0,home win,1.17,6.5,21,1.17,7,17,85.47,14.81,5.0,home,home,59,44,Balanced,Balanced,35,36,29,64,Short,Mixed,Free Form,Organised,38,62,Normal,Normal,36,65,Normal,Normal,24,42,Little,Normal,Free Form,Organised,48,51,Medium,Medium,47,47,Press,Press,54,52,Normal,Normal,Cover,Cover,Joe Hart,25,195.58,90.45,Pablo Zabaleta,27,177.8,75.60000000000001,Kolo Toure,31,177.8,75.60000000000001,Matija Nastasic,19,187.96,82.35000000000001,Karim Rekik,18,185.42,77.4,Javi Garcia,25,185.42,79.2,Gareth Barry,31,182.88,78.3,David Silva,26,170.18,66.60000000000001,Yaya Toure,29,187.96,89.10000000000001,Sergio Aguero,24,172.72,73.35000000000001,Carlos Tevez,28,172.72,70.65,Adam Federici,27,187.96,89.10000000000001,Chris Gunter,23,180.34,70.65,Adrian Mariappa,26,177.8,80.55,Alex Pearce,24,187.96,84.15,Ian Harte,35,175.26,77.4,Jobi McAnuff,31,177.8,72.45,Mikele Leigertwood,30,187.96,77.4,Jay Tabb,28,170.18,63.45,Jem Karacan,23,175.26,66.60000000000001,Jimmy Kebe,28,187.96,77.4,Pavel Pogrebnyak,29,187.96,90.45
England Premier League,"2012/2013",18,Newcastle United,Queens Park Rangers,1,0,home win,2.15,3.1,3.6,2.1,3.4,3.5,47.06,30.77,28.17,no prediction,no prediction,58,30,Balanced,Slow,45,39,49,61,Mixed,Mixed,Organised,Organised,47,53,Normal,Normal,54,53,Normal,Normal,46,60,Normal,Normal,Organised,Organised,41,50,Medium,Medium,39,44,Press,Press,51,54,Normal,Normal,Cover,Cover,Tim Krul,24,193.04,81.45,Danny Simpson,25,177.8,76.5,Fabricio Coloccini,30,182.88,82.35000000000001,Mike Williamson,29,193.04,91.35000000000001,Davide Santon,21,185.42,82.35000000000001,Vurnon Anita,23,167.64,64.35000000000001,Cheik Tiote,26,180.34,85.5,James Perch,27,180.34,79.2,Jonas Gutierrez,29,182.88,72.45,Demba Ba,27,187.96,84.15,Papiss Cisse,27,182.88,72.45,Robert Green,32,190.5,92.25,Clint Hill,34,182.88,72.45,Anton Ferdinand,27,182.88,70.65,Ryan Nelsen,35,182.88,89.10000000000001,Fabio,22,172.72,64.35000000000001,Jamie Mackie,27,172.72,70.65,Stephane M'Bia,26,187.96,81.45,Esteban Granero,25,180.34,74.25,Alejandro Faurlin,26,185.42,78.3,Adel Taarabt,23,180.34,77.4,Djibril Cisse,31,182.88,84.15
England Premier League,"2012/2013",18,Southampton,Sunderland,0,1,away win,2.1,3.2,3.6,2,3.5,3.75,48.78,29.85,27.21,no prediction,no prediction,52,43,Balanced,Balanced,31,43,46,51,Mixed,Mixed,Organised,Organised,42,59,Normal,Normal,54,50,Normal,Normal,30,55,Little,Normal,Organised,Organised,50,47,Medium,Medium,65,45,Press,Press,44,49,Normal,Normal,Cover,Cover,Kelvin Davis,36,185.42,81.45,Nathaniel Clyne,21,175.26,66.60000000000001,Jose Fonte,29,187.96,80.55,Maya Yoshida,24,187.96,77.4,Luke Shaw,17,185.42,74.25,Morgan Schneiderlin,23,180.34,74.25,Jack Cork,23,185.42,68.4,Jason Puncheon,26,172.72,70.65,Emmanuel Mayuka,22,177.8,71.55,Gaston Ramirez,22,182.88,77.4,Rickie Lambert,30,187.96,76.5,Simon Mignolet,24,193.04,86.4,Craig Gardner,26,175.26,80.55,John O'Shea,31,190.5,83.25,Carlos Cuellar,31,190.5,83.25,Danny Rose,22,172.72,71.55,Adam Johnson,25,175.26,62.550000000000004,Sebastian Larsson,27,177.8,69.3,Jack Colback,23,175.26,69.3,James McClean,23,180.34,69.3,Stephane Sessegnon,28,167.64,74.25,Steven Fletcher,25,185.42,75.60000000000001
England Premier League,"2012/2013",18,Swansea City,Manchester United,1,1,draw,5,3.6,1.7,5.25,4,1.62,19.51,26.32,60.24,away,away,45,38,Balanced,Balanced,44,42,42,44,Mixed,Mixed,Organised,Organised,34,49,Normal,Normal,36,44,Normal,Normal,55,40,Normal,Normal,Free Form,Organised,31,54,Deep,Medium,47,53,Press,Press,42,56,Normal,Normal,Cover,Cover,Michel Vorm,29,182.88,85.5,Dwight Tiendalli,27,175.26,72.45,Chico,25,187.96,74.25,Ashley Williams,28,182.88,90.45,Ben Davies,19,180.34,70.65,Kemy Agustien,26,177.8,74.25,Leon Britton,30,167.64,64.35000000000001,Nathan Dyer,25,167.64,61.65,Jonathan De Guzman,25,172.72,69.3,Wayne Routledge,27,170.18,76.5,Michu,26,185.42,79.2,David De Gea,22,193.04,81.45,Phil Jones,20,185.42,70.65,Jonny Evans,24,187.96,76.5,Nemanja Vidic,31,190.5,87.3,Patrice Evra,31,175.26,73.35000000000001,Antonio Valencia,27,180.34,77.4,Tom Cleverley,23,175.26,66.60000000000001,Michael Carrick,31,187.96,73.35000000000001,Ashley Young,27,175.26,64.35000000000001,Wayne Rooney,27,175.26,82.35000000000001,Robin van Persie,29,187.96,70.65
England Premier League,"2012/2013",18,Tottenham Hotspur,Stoke City,0,0,draw,1.62,3.4,6.5,1.62,3.8,5.8,61.73,27.78,16.26,home,home,47,48,Balanced,Balanced,46,41,40,49,Mixed,Mixed,Organised,Organised,41,51,Normal,Normal,41,59,Normal,Normal,63,49,Normal,Normal,Organised,Organised,63,44,Medium,Medium,54,37,Press,Press,56,51,Normal,Normal,Cover,Cover,Hugo Lloris,26,187.96,77.4,Kyle Walker,22,177.8,69.3,Steven Caulker,21,190.5,76.5,Michael Dawson,29,187.96,75.60000000000001,Jan Vertonghen,25,187.96,85.5,Aaron Lennon,25,165.1,62.550000000000004,Moussa Dembele,25,185.42,81.45,Sandro,23,187.96,74.25,Gareth Bale,23,182.88,73.35000000000001,Emmanuel Adebayor,28,190.5,81.45,Jermain Defoe,30,170.18,69.3,Asmir Begovic,25,200.66,82.35000000000001,Geoff Cameron,27,190.5,83.25,Ryan Shawcross,25,190.5,75.60000000000001,Robert Huth,28,190.5,87.3,Andy Wilkinson,28,180.34,68.4,Ryan Shotton,24,190.5,83.25,Glenn Whelan,28,180.34,79.2,Steven Nzonzi,24,190.5,74.25,Matthew Etherington,31,177.8,63.45,Jonathan Walters,29,182.88,78.3,Kenwyne Jones,28,187.96,84.15
England Premier League,"2012/2013",18,West Bromwich Albion,Norwich City,2,1,home win,2,3.3,3.8,1.91,3.6,4,51.15,28.99,25.64,no prediction,no prediction,62,45,Balanced,Balanced,32,38,51,55,Mixed,Mixed,Organised,Organised,53,46,Normal,Normal,50,54,Normal,Normal,60,47,Normal,Normal,Organised,Organised,41,38,Medium,Medium,40,39,Press,Press,49,51,Normal,Normal,Cover,Cover,Ben Foster,29,193.04,89.10000000000001,Billy Jones,25,180.34,76.5,Gareth McAuley,33,195.58,88.2,Jonas Olsson,29,193.04,83.25,Goran Popov,28,187.96,84.15,James Morrison,26,177.8,63.45,Chris Brunt,28,187.96,84.15,Peter Odemwingie,31,182.88,73.35000000000001,Zoltan Gera,33,182.88,74.25,Graham Dorrans,25,175.26,72.45,Romelu Lukaku,19,190.5,93.15,Mark Bunn,28,182.88,77.4,Steven Whittaker,28,185.42,86.4,Sebastien Bassong,26,187.96,72.45,Michael Turner,29,193.04,89.10000000000001,Javier Garrido,27,177.8,75.60000000000001,Robert Snodgrass,25,182.88,76.5,Alexander Tettey,26,180.34,67.5,Bradley Johnson,25,177.8,67.5,Anthony Pilkington,24,180.34,80.55,Wesley Hoolahan,30,167.64,70.65,Steve Morison,29,187.96,84.15
England Premier League,"2012/2013",18,West Ham United,Everton,1,2,away win,2.9,3.3,2.4,2.8,3.4,2.5,35.09,29.85,40.82,no prediction,no prediction,77,43,Fast,Balanced,37,45,57,40,Mixed,Mixed,Organised,Organised,68,39,Risky,Normal,73,33,Lots,Little,29,63,Little,Normal,Organised,Organised,30,52,Deep,Medium,37,58,Press,Press,41,59,Normal,Normal,Cover,Cover,Jussi Jaaskelainen,37,190.5,79.2,James Tomkins,23,190.5,73.35000000000001,James Collins,29,193.04,89.10000000000001,Winston Reid,24,190.5,86.4,Joey O'Brien,26,180.34,69.3,Mark Noble,25,180.34,75.60000000000001,Gary O'Neil,29,172.72,60.300000000000004,Matthew Taylor,31,177.8,72.45,Kevin Nolan,30,182.88,87.3,Matt Jarvis,26,170.18,71.55,Carlton Cole,29,190.5,87.3,Tim Howard,33,190.5,87.3,Johnny Heitinga,29,180.34,76.5,Phil Jagielka,30,182.88,82.35000000000001,Sylvain Distin,35,193.04,87.3,Leighton Baines,28,170.18,69.3,Leon Osman,31,172.72,63.45,Darron Gibson,25,180.34,79.2,Philip Neville,35,180.34,75.60000000000001,Steven Pienaar,30,170.18,65.7,Nikica Jelavic,27,187.96,83.25,Victor Anichebe,24,185.42,79.2
England Premier League,"2012/2013",18,Wigan Athletic,Arsenal,0,1,away win,5,3.4,1.75,4.5,3.8,1.73,21.05,27.78,57.47,away,away,51,59,Balanced,Balanced,37,51,56,30,Mixed,Short,Organised,Organised,52,28,Normal,Safe,59,44,Normal,Normal,40,46,Normal,Normal,Organised,Free Form,62,51,Medium,Medium,48,44,Press,Press,44,52,Normal,Normal,Cover,Cover,Ali Al-Habsi,31,193.04,78.3,James McCarthy,22,180.34,71.55,Emmerson Boyce,33,182.88,70.65,Maynor Figueroa,29,180.34,84.15,Ronnie Stam,28,177.8,69.3,David Jones,28,182.88,79.2,James McArthur,25,177.8,63.45,Jean Beausejour,28,177.8,82.35000000000001,Shaun Maloney,29,170.18,68.4,Arouna Kone,29,182.88,80.55,Franco Di Santo,23,193.04,87.3,Wojciech Szczesny,22,195.58,83.25,Bacary Sagna,29,175.26,71.55,Per Mertesacker,28,198.12,89.10000000000001,Thomas Vermaelen,27,182.88,79.2,Kieran Gibbs,23,177.8,69.3,Jack Wilshere,20,172.72,67.5,Mikel Arteta,30,175.26,63.45,Alex Oxlade-Chamberlain,19,175.26,69.3,Santi Cazorla,28,167.64,65.7,Lukas Podolski,27,182.88,82.35000000000001,Theo Walcott,23,175.26,67.5
England Premier League,"2012/2013",19,Arsenal,West Ham United,5,1,home win,1.44,4.2,7.5,1.4,4.8,8,70.42,22.22,12.9,home,home,59,77,Balanced,Fast,51,37,30,57,Short,Mixed,Organised,Organised,28,68,Safe,Risky,44,73,Normal,Lots,46,29,Normal,Little,Free Form,Organised,51,30,Medium,Deep,44,37,Press,Press,52,41,Normal,Normal,Cover,Cover,Wojciech Szczesny,23,195.58,83.25,Bacary Sagna,30,175.26,71.55,Per Mertesacker,29,198.12,89.10000000000001,Thomas Vermaelen,28,182.88,79.2,Kieran Gibbs,24,177.8,69.3,Aaron Ramsey,23,177.8,69.3,Jack Wilshere,21,172.72,67.5,Theo Walcott,24,175.26,67.5,Santi Cazorla,29,167.64,65.7,Lukas Podolski,28,182.88,82.35000000000001,Olivier Giroud,27,193.04,87.3,Jussi Jaaskelainen,38,190.5,79.2,Guy Demel,32,187.96,87.3,James Tomkins,24,190.5,73.35000000000001,Winston Reid,25,190.5,86.4,Joey O'Brien,27,180.34,69.3,Jack Collison,25,182.88,74.25,Kevin Nolan,31,182.88,87.3,Mark Noble,26,180.34,75.60000000000001,Matthew Taylor,32,177.8,72.45,Ricardo Vaz Te,27,187.96,79.2,Carlton Cole,30,190.5,87.3
England Premier League,"2012/2013",19,Aston Villa,Tottenham Hotspur,0,4,away win,3.75,3.2,2.05,3.8,3.5,2,26.49,29.85,49.38,no prediction,no prediction,63,47,Balanced,Balanced,37,46,54,40,Mixed,Mixed,Organised,Organised,60,41,Normal,Normal,48,41,Normal,Normal,38,63,Normal,Normal,Organised,Organised,35,63,Medium,Medium,44,54,Press,Press,54,56,Normal,Normal,Cover,Cover,Brad Guzan,28,193.04,94.05,Matthew Lowton,23,180.34,77.4,Ciaran Clark,23,187.96,75.60000000000001,Nathan Baker,21,187.96,81.45,Joseph Bennett,22,177.8,73.35000000000001,Fabian Delph,23,175.26,59.4,Ashley R. Westwood,22,170.18,66.60000000000001,Chris Herd,23,172.72,75.60000000000001,Karim El Ahmadi,27,185.42,77.4,Brett Holman,28,177.8,74.25,Christian Benteke,22,190.5,82.35000000000001,Hugo Lloris,26,187.96,77.4,Kyle Walker,22,177.8,69.3,William Gallas,35,182.88,82.35000000000001,Jan Vertonghen,25,187.96,85.5,Kyle Naughton,24,180.34,72.45,Aaron Lennon,25,165.1,62.550000000000004,Moussa Dembele,25,185.42,81.45,Sandro,23,187.96,74.25,Gareth Bale,23,182.88,73.35000000000001,Emmanuel Adebayor,28,190.5,81.45,Jermain Defoe,30,170.18,69.3
England Premier League,"2012/2013",19,Everton,Wigan Athletic,2,1,home win,1.5,4.2,6.5,1.53,4,7,66.01,24.39,14.81,home,home,43,51,Balanced,Balanced,45,37,40,56,Mixed,Mixed,Organised,Organised,39,52,Normal,Normal,33,59,Little,Normal,63,40,Normal,Normal,Organised,Organised,52,62,Medium,Medium,58,48,Press,Press,59,44,Normal,Normal,Cover,Cover,Tim Howard,33,190.5,87.3,Philip Neville,35,180.34,75.60000000000001,Phil Jagielka,30,182.88,82.35000000000001,Sylvain Distin,35,193.04,87.3,Leighton Baines,28,170.18,69.3,Leon Osman,31,172.72,63.45,Thomas Hitzlsperger,30,182.88,81.45,Darron Gibson,25,180.34,79.2,Steven Pienaar,30,170.18,65.7,Nikica Jelavic,27,187.96,83.25,Victor Anichebe,24,185.42,79.2,Ali Al-Habsi,31,193.04,78.3,Emmerson Boyce,33,182.88,70.65,Gary Caldwell,30,180.34,73.35000000000001,Maynor Figueroa,29,180.34,84.15,Ronnie Stam,28,177.8,69.3,James McCarthy,22,180.34,71.55,David Jones,28,182.88,79.2,James McArthur,25,177.8,63.45,Jean Beausejour,28,177.8,82.35000000000001,Shaun Maloney,29,170.18,68.4,Arouna Kone,29,182.88,80.55
England Premier League,"2012/2013",19,Fulham,Southampton,1,1,draw,1.85,3.3,4.5,1.9,3.8,4,53.33,28.17,23.53,home,home,52,52,Balanced,Balanced,34,31,48,46,Mixed,Mixed,Organised,Organised,39,42,Normal,Normal,54,54,Normal,Normal,59,30,Normal,Little,Organised,Organised,29,50,Deep,Medium,30,65,Contain,Press,39,44,Normal,Normal,Cover,Cover,Mark Schwarzer,40,193.04,94.05,Sascha Riether,29,175.26,69.3,Philippe Senderos,27,190.5,83.25,Brede Hangeland,31,195.58,91.35000000000001,John Arne Riise,32,187.96,81.45,Alex Kacaniklic,21,180.34,71.55,Chris Baird,30,180.34,73.35000000000001,Steve Sidwell,30,177.8,79.2,Ashkan Dejagah,26,180.34,77.4,Hugo Rodallega,27,180.34,71.55,Dimitar Berbatov,31,187.96,74.25,Kelvin Davis,36,185.42,81.45,Nathaniel Clyne,21,175.26,66.60000000000001,Jose Fonte,29,187.96,80.55,Maya Yoshida,24,187.96,77.4,Luke Shaw,17,185.42,74.25,Morgan Schneiderlin,23,180.34,74.25,Jack Cork,23,185.42,68.4,Jason Puncheon,26,172.72,70.65,Steven Davis,27,172.72,71.55,Gaston Ramirez,22,182.88,77.4,Rickie Lambert,30,187.96,76.5
England Premier League,"2012/2013",19,Manchester United,Newcastle United,4,3,home win,1.25,5.5,13,1.25,6.25,13,80.0,17.02,7.0,home,home,38,58,Balanced,Balanced,42,45,44,49,Mixed,Mixed,Organised,Organised,49,47,Normal,Normal,44,54,Normal,Normal,40,46,Normal,Normal,Organised,Organised,54,41,Medium,Medium,53,39,Press,Press,56,51,Normal,Normal,Cover,Cover,David De Gea,22,193.04,81.45,Chris Smalling,23,193.04,89.10000000000001,Jonny Evans,24,187.96,76.5,Rio Ferdinand,34,193.04,85.5,Patrice Evra,31,175.26,73.35000000000001,Antonio Valencia,27,180.34,77.4,Paul Scholes,38,170.18,70.65,Michael Carrick,31,187.96,73.35000000000001,Ryan Giggs,39,177.8,70.65,Javier Hernandez,24,175.26,72.45,Robin van Persie,29,187.96,70.65,Tim Krul,24,193.04,81.45,Danny Simpson,25,177.8,76.5,Fabricio Coloccini,30,182.88,82.35000000000001,Mike Williamson,29,193.04,91.35000000000001,Davide Santon,21,185.42,82.35000000000001,Vurnon Anita,23,167.64,64.35000000000001,James Perch,27,180.34,79.2,Gael Bigirimana,19,177.8,73.35000000000001,Papiss Cisse,27,182.88,72.45,Demba Ba,27,187.96,84.15,Sylvain Marveaux,26,172.72,65.7
England Premier League,"2012/2013",19,Norwich City,Chelsea,0,1,away win,6,3.6,1.62,6,3.75,1.62,16.0,27.21,61.73,away,away,45,67,Balanced,Fast,38,41,55,36,Mixed,Mixed,Organised,Organised,46,41,Normal,Normal,54,34,Normal,Normal,47,44,Normal,Normal,Organised,Organised,38,39,Medium,Medium,39,41,Press,Press,51,46,Normal,Normal,Cover,Cover,Mark Bunn,28,182.88,77.4,Russell Martin,26,182.88,72.45,Sebastien Bassong,26,187.96,72.45,Michael Turner,29,193.04,89.10000000000001,Javier Garrido,27,177.8,75.60000000000001,Robert Snodgrass,25,182.88,76.5,Wesley Hoolahan,30,167.64,70.65,Bradley Johnson,25,177.8,67.5,Anthony Pilkington,24,180.34,80.55,Alexander Tettey,26,180.34,67.5,Grant Holt,31,182.88,78.3,Petr Cech,30,195.58,89.10000000000001,Cesar Azpilicueta,23,177.8,74.25,Branislav Ivanovic,28,185.42,90.45,Gary Cahill,27,193.04,85.5,Ashley Cole,32,175.26,65.7,David Luiz,25,187.96,83.25,John Obi Mikel,25,187.96,82.35000000000001,Victor Moses,22,177.8,84.15,Juan Mata,24,170.18,62.550000000000004,Oscar,21,177.8,66.60000000000001,Fernando Torres,28,185.42,77.4
England Premier League,"2012/2013",19,Queens Park Rangers,West Bromwich Albion,1,2,away win,2.25,3.1,3.4,2.3,3.25,3.25,43.96,31.5,30.08,no prediction,no prediction,30,62,Slow,Balanced,39,32,61,51,Mixed,Mixed,Organised,Organised,53,53,Normal,Normal,53,50,Normal,Normal,60,60,Normal,Normal,Organised,Organised,50,41,Medium,Medium,44,40,Press,Press,54,49,Normal,Normal,Cover,Cover,Robert Green,32,190.5,92.25,Fabio,22,172.72,64.35000000000001,Anton Ferdinand,27,182.88,70.65,Clint Hill,34,182.88,72.45,Armand Traore,23,182.88,81.45,Stephane M'Bia,26,187.96,81.45,Alejandro Faurlin,26,185.42,78.3,Jamie Mackie,27,172.72,70.65,Adel Taarabt,23,180.34,77.4,Shaun Wright-Phillips,31,165.1,63.45,Djibril Cisse,31,182.88,84.15,Ben Foster,29,193.04,89.10000000000001,Billy Jones,25,180.34,76.5,Gareth McAuley,33,195.58,88.2,Jonas Olsson,29,193.04,83.25,Goran Popov,28,187.96,84.15,Youssuf Mulumbu,25,177.8,75.60000000000001,James Morrison,26,177.8,63.45,Marc-Antoine Fortune,31,182.88,75.60000000000001,Zoltan Gera,33,182.88,74.25,Chris Brunt,28,187.96,84.15,Romelu Lukaku,19,190.5,93.15
England Premier League,"2012/2013",19,Reading,Swansea City,0,0,draw,3,3,2.5,2.9,3.3,2.5,33.9,31.75,40.0,no prediction,no prediction,44,45,Balanced,Balanced,36,44,64,42,Mixed,Mixed,Organised,Organised,62,34,Normal,Normal,65,36,Normal,Normal,42,55,Normal,Normal,Organised,Free Form,51,31,Medium,Deep,47,47,Press,Press,52,42,Normal,Normal,Cover,Cover,Adam Federici,27,187.96,89.10000000000001,Chris Gunter,23,180.34,70.65,Alex Pearce,24,187.96,84.15,Adrian Mariappa,26,177.8,80.55,Ian Harte,35,175.26,77.4,Jimmy Kebe,28,187.96,77.4,Mikele Leigertwood,30,187.96,77.4,Jem Karacan,23,175.26,66.60000000000001,Jobi McAnuff,31,177.8,72.45,Danny Guthrie,25,175.26,78.3,Pavel Pogrebnyak,29,187.96,90.45,Michel Vorm,29,182.88,85.5,Dwight Tiendalli,27,175.26,72.45,Chico,25,187.96,74.25,Ashley Williams,28,182.88,90.45,Ben Davies,19,180.34,70.65,Nathan Dyer,25,167.64,61.65,Leon Britton,30,167.64,64.35000000000001,Sung-Yueng Ki,23,185.42,74.25,Luke Moore,26,180.34,74.25,Wayne Routledge,27,170.18,76.5,Michu,26,185.42,79.2
England Premier League,"2012/2013",19,Stoke City,Liverpool,3,1,home win,3.4,3.1,2.25,3.6,3.1,2.38,28.57,32.26,43.2,no prediction,no prediction,48,66,Balanced,Balanced,41,60,49,45,Mixed,Mixed,Organised,Organised,51,34,Normal,Normal,59,34,Normal,Normal,49,46,Normal,Normal,Organised,Organised,44,51,Medium,Medium,37,52,Press,Press,51,61,Normal,Normal,Cover,Cover,Asmir Begovic,25,200.66,82.35000000000001,Geoff Cameron,27,190.5,83.25,Ryan Shawcross,25,190.5,75.60000000000001,Robert Huth,28,190.5,87.3,Andy Wilkinson,28,180.34,68.4,Michael Kightly,26,172.72,70.65,Glenn Whelan,28,180.34,79.2,Steven Nzonzi,24,190.5,74.25,Matthew Etherington,31,177.8,63.45,Jonathan Walters,29,182.88,78.3,Kenwyne Jones,28,187.96,84.15,Pepe Reina,30,187.96,91.35000000000001,Glen Johnson,28,182.88,69.3,Martin Skrtel,28,190.5,80.55,Daniel Agger,28,190.5,83.25,Jose Enrique,26,182.88,75.60000000000001,Steven Gerrard,32,182.88,82.35000000000001,Lucas Leiva,25,177.8,72.45,Stewart Downing,28,180.34,64.35000000000001,Jonjo Shelvey,20,182.88,82.35000000000001,Suso,19,175.26,69.3,Luis Suarez,25,182.88,84.15
